0,28;-2,2746287147
0,281;-1,5473579718
0,282;-2,764002549
0,283;-0,8350781547
0,284;-2,5693720083
0,285;-4,1690223908
0,286;-1,3376203478
0,287;-1,634646101
0,288;-1,9298928793
0,289;0,2412815796
0,29;-0,9373695608
0,291;0,0837456691
0,292;-0,6771663612
0,293;-2,083417122
0,294;0,0494571346
0,295;0,3629232947
0,296;-0,2060434397
0,297;0,3657425985
0,298;1,5718801315
0,299;-0,3336939498
0,3;0,4489526052
0,301;1,2027816754
0,302;1,2179128504
0,303;0,925279197
0,304;2,2804994635
0,305;-0,7912371823
0,306;1,5072373399
0,307;0,1056825803
0,308;2,5911489594
0,309;1,6862019638
0,31;1,7250605864
0,311;2,5265860802
0,312;2,0450635064
0,313;1,059574488
0,314;4,0163625431
0,315;1,5120029179
0,316;4,4573038491
0,317;2,142615366
0,318;3,0715246297
0,319;2,3016253777
0,32;3,290291121
0,321;1,891592734
0,322;1,192259603
0,323;2,2351962309
0,324;2,6706668823
0,325;2,819334066
0,326;3,5103921549
0,327;1,6140144812
0,328;2,6142148205
0,329;2,9847882638
0,33;1,2730303335
0,331;2,0438324141
0,332;0,7133118522
0,333;0,5957889336
0,334;-0,0811876794
0,335;0,4107485654
0,336;2,3714341954
0,337;1,8052129692
0,338;0,0941399253
0,339;1,3049864684
0,34;0,081537801
0,341;0,7225007262
0,342;0,8688054548
0,343;-0,7669873649
0,344;1,0884499717
0,345;0,7696711374
0,346;-0,0079754712
0,347;-0,0875726074
0,348;0,226420071
0,349;-1,1634502082
0,35;0,312245034
0,351;-1,3155977124
0,352;0,8979459012
0,353;0,5198907812
0,354;0,2147787201
0,355;-2,658294399
0,356;0,2943298059
0,357;-0,6982874143
0,358;-1,4744364544
0,359;-1,790694359
0,36;-2,5178255174
0,361;-0,3504785991
0,362;-0,2228505768
0,363;-2,5160659774
0,364;-1,8523430327
0,365;-1,8554095219
0,366;-1,1585282857
0,367;-2,2044889851
0,368;-1,7114040576
0,369;-3,2854269651
0,37;-3,6521298615
0,371;-0,7721568406
0,372;-4,5860339865
0,373;-2,7481111194
0,374;-1,9614327457
0,375;-3,0853816229
0,376;-2,8538612594
0,377;-1,7848205396
0,378;-1,6429942972
0,379;-4,2836496001
0,38;-3,4441676706
0,381;-1,8221860964
0,382;-0,7774487264
0,383;-3,1601952859
0,384;-1,7917166192
0,385;-0,0121122883
0,386;-1,1148006325
0,387;-0,2920613
0,388;-0,9058536835
0,389;-0,2621217557
0,39;-1,253753339
0,391;0,6189229395
0,392;-1,154682509
0,393;-0,1684384899
0,394;0,1818875468
0,395;1,4375196703
0,396;0,3516628422
0,397;0,6290518685
0,398;0,1928741678
0,399;-0,0624537766
0,4;-1,310281171
0,401;0,8571671501
0,402;1,5866769985
0,403;-0,6446866151
0,404;-0,645346506
0,405;-1,4603967117
0,406;0,64421223
0,407;1,9148506392
0,408;0,1004142862
0,409;1,2270667894
0,41;0,1779787015
0,411;-0,8722991518
0,412;0,925731946
0,413;1,8100773273
0,414;2,4395700555
0,415;0,3471310674
0,416;1,5628298703
0,417;2,3210593601
0,418;1,47582051
0,419;0,2739919799
0,42;2,5148581985
0,421;0,6117778634
0,422;1,9159227117
0,423;2,501798639
0,424;2,7852980545
0,425;3,5117690085
0,426;3,4420922431
0,427;0,9549518749
0,428;2,5634703795
0,429;0,1717298532
0,43;1,5862839182
0,431;0,7831389682
0,432;2,5188083042
0,433;2,1281956881
0,434;2,4814154652
0,435;2,5318332318
0,436;2,1663852127
0,437;1,360014486
0,438;1,2340192448
0,439;2,4589134371
0,44;0,8134319237
0,441;1,0271752238
0,442;1,5352182412
0,443;1,3632584521
0,444;-0,1757476988
0,445;-0,3131082834
0,446;-0,5369120153
0,447;-0,7474466958
0,448;0,4647282099
0,449;0,4762279578
0,45;0,5561620571
0,451;-1,1280019413
0,452;-0,809650269
0,453;0,1401072707
0,454;-0,8168933925
0,455;-0,244388566
0,456;-0,1583844174
0,457;0,2334688447
0,458;-0,3927064773
0,459;-1,4233422671
0,46;-0,6818291094
0,461;-1,0030012509
0,462;-1,4213751829
0,463;-2,0797099661
0,464;-0,7135742153
0,465;-2,2319975249
0,466;-0,756618666
0,467;-2,2452594658
0,468;-1,9742372938
0,469;-1,5539496358
0,47;-2,2849381934
0,471;-0,2520924543
0,472;-2,7631872353
0,473;0,3423241923
0,474;-2,1302264381
0,475;-2,3146830076
0,476;-2,0953091868
0,477;-1,2713519646
0,478;-3,1892387143
0,479;-2,0107863002
0,48;-2,1463497135
0,481;-3,0153881568
0,482;-3,5445307631
0,483;-0,4689755446
0,484;-3,4619428299
0,485;-2,0123800125
0,486;-0,872474716
0,487;-2,3872391109
0,488;-1,6106684846
0,489;-1,0674242998
0,49;-0,2395892428
0,491;-2,3779604381
0,492;-1,000861923
0,493;0,7988458815
0,494;-2,4485372541
0,495;-1,3865877582
0,496;-0,512184842
0,497;-0,4746884698
0,498;-0,4460046063
0,499;0,2367291599
0,5;0,939241636
0,501;-0,8285590403
0,502;-0,6011136161
0,503;-0,8325730741
0,504;0,1172146151
0,505;0,756044429
0,506;1,9027697603
0,507;1,7695909131
0,508;1,277304567
0,509;1,5420849125
0,51;1,1595193695
0,511;0,3536857036
0,512;3,5310284133
0,513;0,9681698263
0,514;2,7830100185
0,515;1,3055779496
0,516;-0,5845768707
0,517;0,6061845544
0,518;0,4205922503
0,519;1,6450486628
0,52;0,4831910946
0,521;3,1662934017
0,522;1,4468073847
0,523;2,3787677734
0,524;2,3477447893
0,525;1,3152442704
0,526;2,6023651556
0,527;2,8802725419
0,528;1,0758000691
0,529;2,7153462847
0,53;1,4975273344
0,531;2,0301398708
0,532;4,0441993477
0,533;2,4604053654
0,534;1,4053268899
0,535;1,3064261809
0,536;1,9034363823
0,537;3,3844509714
0,538;1,6518671382
0,539;3,3242315137
0,54;-0,1143254231
0,541;1,2792028864
0,542;-0,0031350219
0,543;3,1056293219
0,544;1,5116463483
0,545;0,550579163
0,546;1,1597096737
0,547;-0,865904248
0,548;1,2488369669
0,549;-0,832475905
0,55;0,7557919499
0,551;-0,0839250529
0,552;-1,5006994032
0,553;-0,0072524599
0,554;0,6648323771
0,555;-1,5680061101
0,556;0,7972818686
0,557;-0,6343843616
0,558;1,1060134492
0,559;-1,4121371812
0,56;-0,6827896415
0,561;-1,5290555173
0,562;-2,1741616556
0,563;-1,582713967
0,564;-3,4903490193
0,565;-2,5870696454
0,566;-0,71419885
0,567;-1,9897200672
0,568;-2,3316465775
0,569;-3,1358155564
0,57;-1,9644707113
0,571;-2,521020786
0,572;-1,7699827744
0,573;-2,3727632414
0,574;-2,8307151238
0,575;-2,3528651174
0,576;-3,3525618001
0,577;-1,2186085539
0,578;-2,4079704004
0,579;-3,4593146281
0,58;-0,4510094883
0,581;-2,4013626387
0,582;-0,9280009882
0,583;-1,3719680732
0,584;-2,4512878664
0,585;-1,5182713682
0,586;-2,7815258132
0,587;-0,989858425
0,588;-2,3419705261
0,589;-1,5057769068
0,59;-2,0005622704
0,591;-2,3297747445
0,592;-2,4107957773
0,593;-0,4824405514
0,594;-2,6234482438
0,595;-0,6569612436
0,596;-1,2747847833
0,597;0,2445816184
0,598;-1,6778517994
0,599;0,535221414
0,6;1,5352855836
0,601;0,8672291031
0,602;-0,2076880325
0,603;2,0959681731
0,604;-0,4199077614
0,605;1,3336874925
0,606;-0,3445116288
0,607;1,7420490586
0,608;1,9446976871
0,609;0,9806216897
0,61;0,4549849814
0,611;0,6622624594
0,612;1,1811247465
0,613;1,7574395847
0,614;0,9664595632
0,615;1,8705213172
0,616;2,4242775295
0,617;0,8441244568
0,618;3,2486213246
0,619;0,7926062231
0,62;1,4835893714
0,621;1,653096675
0,622;2,2329855287
0,623;0,175429138
0,624;3,1981233372
0,625;1,3404239496
0,626;3,7504707881
0,627;2,9047948892
0,628;2,4129996417
0,629;1,2840108184
0,63;2,2296086094
0,631;2,4379958332
0,632;-0,432681854
0,633;1,6468087063
0,634;0,9068018184
0,635;0,0006504739
0,636;0,8477583544
0,637;0,1799677007
0,638;3,4406179921
0,639;2,0619861612
0,64;1,0235264116
0,641;1,9462114875
0,642;1,8669047252
0,643;2,0651428536
0,644;-0,2682639229
0,645;1,3371345856
0,646;1,8110680084
0,647;3,2109128471
0,648;1,629849816
0,649;-0,0792520807
0,65;-0,661484352
0,651;1,5889285424
0,652;0,1689219043
0,653;-1,5551112828
0,654;-0,7906782461
0,655;-0,1950052143
0,656;-1,490172318
0,657;-0,5642929015
0,658;-3,3774623162
0,659;0,8993408356
0,66;-2,2678312954
0,661;-2,7116480362
0,662;-1,8921782066
0,663;-1,5232914916
0,664;-3,6481885985
0,665;-0,0100750541
0,666;-1,1914383023
0,667;-2,6400292803
0,668;-1,7091040895
0,669;-1,2501030286
0,67;-3,4946724816
0,671;-1,9111354148
0,672;-2,1107966799
0,673;-2,80838601
0,674;-2,8868942902
0,675;-3,4499773527
0,676;-3,7775141217
0,677;-2,0923542489
0,678;-2,6098291972
0,679;-1,1564138062
0,68;-1,10279255
0,681;-3,8990591978
0,682;-1,0575242793
0,683;-1,3277367048
0,684;0,7007894023
0,685;-1,0875352763
0,686;-1,9980803052
0,687;-2,0905232643
0,688;-0,6142475705
0,689;-0,4491617238
0,69;-1,0546386117
0,691;-0,5402805489
0,692;0,3620810558
0,693;-0,1051903979
0,694;-0,4427872541
0,695;0,4849834818
0,696;-2,2728462742
0,697;-1,545765943
0,698;1,3801241486
0,699;0,1441023971
0,7;1,0018771497
0,701;1,7273146765
0,702;0,5775095128
0,703;0,8692018271
0,704;0,5075789755
0,705;-0,6687354517
0,706;0,962688128
0,707;1,7742595853
0,708;1,2279007796
0,709;0,9862305279
0,71;0,8902221891
0,711;0,4075955482
0,712;1,9209457815
0,713;2,004480823
0,714;3,3473296696
0,715;2,1570749279
0,716;0,9527841691
0,717;1,0622472976
0,718;0,884294206
0,719;1,2958135568
0,72;2,2401796714
0,721;1,8199511448
0,722;1,7598968448
0,723;0,6509456131
0,724;2,8865883021
0,725;0,4816419149
0,726;0,895486472
0,727;1,7927253299
0,728;2,0847724735
0,729;2,0177993882
0,73;2,2529856351
0,731;2,3650488067
0,732;2,1288265263
0,733;1,965344998
0,734;1,0435943322
0,735;-0,6404323058
0,736;0,4449387311
0,737;1,7751927219
0,738;0,8258339378
0,739;0,5781760725
0,74;2,0205774718
0,741;1,227027018
0,742;1,8745917757
0,743;0,2507329362
0,744;0,1488554334
0,745;1,1614276927
0,746;2,0958236223
0,747;1,3286564719
0,748;-0,0756606538
0,749;1,8614446289
0,75;-0,7312024747
0,751;0,7889292542
0,752;0,2261207476
0,753;-1,4206786313
0,754;-0,2896077131
0,755;0,8122810036
0,756;-1,1865842636
0,757;-0,5102353214
0,758;0,4529445487
0,759;-1,0406585696
0,76;-2,1117524175
0,761;-1,5651147932
0,762;-1,14258406
0,763;-1,0979071167
0,764;-0,7235838614
0,765;-1,1061329353
0,766;-2,7413212554
0,767;-1,2004896289
0,768;-1,7321299817
0,769;-0,6377870029
0,77;-0,4734788795
0,771;-1,5161007744
0,772;-1,7692137986
0,773;-2,7991104027
0,774;-1,7192030139
0,775;-0,8265098846
0,776;-2,3045006138
0,777;0,174827828
0,778;-2,5346701341
0,779;-1,6215902785
0,78;-2,955023792
0,781;-1,9372019382
0,782;-0,5682818092
0,783;-3,103342009
0,784;-3,3560904358
0,785;-2,753545485
0,786;-1,5675206715
0,787;-1,1806343517
0,788;-0,7657344401
0,789;-0,0990245731
0,79;-0,3560048765
0,791;-1,5598896594
0,792;-0,784421835
0,793;-1,9362297819
0,794;0,0335615639
0,795;-0,3361592591
0,796;-0,6380268183
0,797;-0,3297855791
0,798;1,619621604
0,799;-1,2719737745
0,8;0,5564844822
0,801;-1,3026156091
0,802;0,5324556132
0,803;0,8013018182
0,804;1,8702884996
0,805;0,6458736182
0,806;0,5935158313
0,807;-0,1717393532
0,808;0,1817006719
0,809;0,5569670683
0,81;1,3489808163
0,811;-1,0298274795
0,812;0,6946450304
0,813;3,0363774476
0,814;1,2581519344
0,815;1,9020480286
0,816;1,8963331195
0,817;2,8041407908
0,818;1,4576694427
0,819;2,0802096331
0,82;3,6693282312
0,821;2,7097990729
0,822;2,6801621027
0,823;0,7993956402
0,824;1,2621811066
0,825;1,5404714054
0,826;1,9880066172
0,827;0,6798759415
0,828;2,8071471827
0,829;3,0553092209
0,83;3,0399670491
0,831;2,3186072182
0,832;2,7101978023
0,833;2,1049331169
0,834;1,2591297723
0,835;1,2144710633
0,836;2,5875342039
0,837;1,2781464618
0,838;1,3656226694
0,839;2,0404325279
0,84;0,4226889483
0,841;0,6087279538
0,842;2,3815878858
0,843;1,81528206
0,844;0,4217805415
0,845;2,8599536209
0,846;0,0289980046
0,847;0,5511112425
0,848;0,2871156067
0,849;0,2479459858
0,85;-0,6501261158
0,851;0,7409447109
0,852;1,653259434
0,853;-0,3473844706
0,854;-1,2377200306
0,855;-0,6290136205
0,856;-0,4914922354
0,857;-2,2924960012
0,858;-0,1029866573
0,859;-0,4371802598
0,86;-2,3876723234
0,861;-3,1974843856
0,862;-2,9023807203
0,863;-0,7339081796
0,864;-2,8131616745
0,865;0,2962404616
0,866;-2,002900328
0,867;-3,2748379517
0,868;-1,3639824869
0,869;-1,6716553344
0,87;-1,2980399893
0,871;-3,6393533081
0,872;-0,7444532916
0,873;-1,6915175695
0,874;-1,266671924
0,875;-0,8050900445
0,876;-2,4018874643
0,877;-2,2364243266
0,878;-1,1400895698
0,879;-2,9187863067
0,88;-0,2628122415
0,881;-1,1495309111
0,882;-2,6397144301
0,883;-1,1643587132
0,884;-2,1305946203
0,885;-1,9193761825
0,886;-0,8188553793
0,887;-2,4793772991
0,888;0,3556928283
0,889;-0,910494204
0,89;-1,7482983399
0,891;-2,7195592196
0,892;-0,0645496633
0,893;-1,9255157185
0,894;-0,5286539631
0,895;-0,1331298891
0,896;0,2613784589
0,897;-0,3838013668
0,898;0,0203916536
0,899;0,2872422425
0,9;-1,7412538785
0,901;-0,5757138348
0,902;0,5859147019
0,903;1,1683265231
0,904;-0,1338016393
0,905;-1,3710466933
0,906;1,3801306262
0,907;-0,3928214779
0,908;0,9456271747
0,909;2,0925428836
0,91;0,2501561371
0,911;0,2656740547
0,912;2,3514658696
0,913;1,9609889586
0,914;0,7817743069
0,915;1,1520295485
0,916;1,7964091643
0,917;2,3686252792
0,918;1,5219144338
0,919;1,6676856548
0,92;1,8696782387
0,921;2,0797164515
0,922;0,6676506929
0,923;0,8636128183
0,924;1,4172683581
0,925;2,5567771497
0,926;1,4878967267
0,927;-0,0457103544
0,928;0,014053787
0,929;2,2138943304
0,93;3,6248236463
0,931;2,2956229158
0,932;1,2003898492
0,933;2,7222808045
0,934;3,6532994454
0,935;2,5169387253
0,936;2,8473149286
0,937;0,1936442291
0,938;-1,2815547762
0,939;2,2865857901
0,94;-0,4597558812
0,941;0,4403831078
0,942;1,1923114038
0,943;0,0278121201
0,944;-2,7505658066
0,945;1,4896138468
0,946;-0,9668896837
0,947;0,5877973145
0,948;0,5706755277
0,949;1,3008995875
0,95;-1,1586127626
0,951;0,0638497699
0,952;0,9607560318
0,953;-1,9648764261
0,954;0,6909483049
0,955;-0,495041707
0,956;-1,9463066786
0,957;-0,3284976783
0,958;-2,3369324395
0,959;-1,586898084
0,96;-0,9359826138
0,961;-1,2684195885
0,962;-0,6035823496
0,963;-1,616812536
0,964;-1,2416727996
0,965;-2,5726992569
0,966;-1,2770385295
0,967;-2,0406371568
0,968;-2,3852141268
0,969;-0,5843313906
0,97;-0,2953337243
0,971;-1,3353849775
0,972;-1,0837392885
0,973;-2,2839706736
0,974;-0,8090885951
0,975;-1,9541959899
0,976;-2,5905163985
0,977;-4,1968338656
0,978;-1,7090626957
0,979;-0,6772833732
0,98;-1,3438184063
0,981;-1,1654461466
0,982;-3,0997548856
0,983;-1,785462694
0,984;-2,7333782525
0,985;-0,2646839116
0,986;-0,8809511573
0,987;-2,155804158
0,988;-2,6124531107
0,989;-0,5787783408
0,99;-0,0622694484
0,991;1,3368399255
0,992;-1,4632280826
0,993;-0,3742558661
0,994;-1,3630667046
0,995;-0,3675790018
0,996;-0,3050063162
0,997;-1,1258812573
0,998;-1,4436379266
0,999;1,6765301365
